Timestamp,League,DisplayName,BaseName,ClassName,Rarity,StackSize,Enchanted1_Display
2026-01-19T16:28:05.1885311+00:00,Pohx Keepers Restart (PL77970),Glorious Plate,Glorious Plate,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Only Blue Sockets
2026-01-19T16:28:05.1885933+00:00,Pohx Keepers Restart (PL77970),15x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,15,
2026-01-19T16:29:22.7803277+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T16:29:22.7803757+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T16:29:22.7803802+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T16:29:22.7803909+00:00,Pohx Keepers Restart (PL77970),Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-19T16:29:22.7803949+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:30:42.4683619+00:00,Pohx Keepers Restart (PL77970),Replica Innsbury Edge,Elder Sword,One Hand Sword,Unique,,
2026-01-19T16:30:42.4683939+00:00,Pohx Keepers Restart (PL77970),Dread Maul,Dread Maul,Two Hand Mace,Rare,,Enchantment Caster Damage Modifier Effect and No Green Sockets
2026-01-19T16:30:42.4684235+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T16:30:42.4684263+00:00,Pohx Keepers Restart (PL77970),Infernal Sword,Infernal Sword,Two Hand Sword,Rare,,Enchantment Lightning Modifier Effect and Speed Modifier Effect Penalty
2026-01-19T16:30:42.4684315+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:32:02.1322867+00:00,Pohx Keepers Restart (PL77970),Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-19T16:32:02.1323174+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T16:32:02.1323196+00:00,Pohx Keepers Restart (PL77970),Replica Heatshiver,Leather Hood,Helmet,Unique,,
2026-01-19T16:32:02.1323215+00:00,Pohx Keepers Restart (PL77970),Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-19T16:32:02.1323285+00:00,Pohx Keepers Restart (PL77970),Replica Innsbury Edge,Elder Sword,One Hand Sword,Unique,,
2026-01-19T16:32:39.8314319+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T16:32:39.8314603+00:00,Pohx Keepers Restart (PL77970),Necromancer Silks,Necromancer Silks,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Attribute Requirements Penalty
2026-01-19T16:32:39.8314772+00:00,Pohx Keepers Restart (PL77970),Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-19T16:32:39.8314801+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T16:32:39.8314820+00:00,Pohx Keepers Restart (PL77970),Crypt Armour,Crypt Armour,Body Armour,Rare,,Enchantment Defence Modifier Effect and No Red Sockets
2026-01-19T16:35:26.2829363+00:00,Pohx Keepers Restart (PL77970),Replica Volkuur's Guidance,Zealot Gloves,Gloves,Unique,,
2026-01-19T16:35:26.2831097+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T16:35:26.2834042+00:00,Pohx Keepers Restart (PL77970),18x Chaos Orb,Chaos Orb,StackableCurrency,,18,
2026-01-19T16:35:26.2834168+00:00,Pohx Keepers Restart (PL77970),16x Enkindling Orb,Enkindling Orb,StackableCurrency,,16,
2026-01-19T16:35:26.2834245+00:00,Pohx Keepers Restart (PL77970),1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-19T16:36:56.4962497+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T16:36:56.4962978+00:00,Pohx Keepers Restart (PL77970),Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-19T16:36:56.4963060+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:36:56.4963237+00:00,Pohx Keepers Restart (PL77970),Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-19T16:36:56.4963289+00:00,Pohx Keepers Restart (PL77970),Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-19T16:37:59.6199354+00:00,Pohx Keepers Restart (PL77970),Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-19T16:37:59.6200071+00:00,Pohx Keepers Restart (PL77970),Replica Innsbury Edge,Elder Sword,One Hand Sword,Unique,,
2026-01-19T16:37:59.6200250+00:00,Pohx Keepers Restart (PL77970),1x Orb of Annulment,Orb of Annulment,StackableCurrency,,1,
2026-01-19T16:37:59.6200328+00:00,Pohx Keepers Restart (PL77970),Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-19T16:37:59.6200456+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T16:39:25.4842439+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T16:39:25.4842897+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T16:39:25.4842933+00:00,Pohx Keepers Restart (PL77970),Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-19T16:39:25.4843030+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:39:25.4843054+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:40:25.2202438+00:00,Pohx Keepers Restart (PL77970),Prophecy Wand,Prophecy Wand,Wand,Rare,,Enchantment Critical Modifier Effect and White Sockets
2026-01-19T16:40:25.2232938+00:00,Pohx Keepers Restart (PL77970),Replica Pacifism,Viridian Jewel,Jewel,Unique,,
2026-01-19T16:40:25.2233034+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T16:40:25.2233182+00:00,Pohx Keepers Restart (PL77970),16x Orb of Binding,Orb of Binding,StackableCurrency,,16,
2026-01-19T16:40:25.2233226+00:00,Pohx Keepers Restart (PL77970),Replica Siegebreaker,Heavy Belt,Belt,Unique,,
2026-01-19T16:41:10.5160112+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T16:41:10.5161074+00:00,Pohx Keepers Restart (PL77970),Occultist's Vestment,Occultist's Vestment,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T16:41:10.5161692+00:00,Pohx Keepers Restart (PL77970),16x Orb of Scouring,Orb of Scouring,StackableCurrency,,16,
2026-01-19T16:41:10.5161803+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T16:41:10.5161868+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T16:43:12.1968773+00:00,Pohx Keepers Restart (PL77970),1x Exalted Orb,Exalted Orb,StackableCurrency,,1,
2026-01-19T16:43:12.1968981+00:00,Pohx Keepers Restart (PL77970),Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-19T16:43:12.1969337+00:00,Pohx Keepers Restart (PL77970),Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-19T16:43:12.1969458+00:00,Pohx Keepers Restart (PL77970),Karui Sceptre,Karui Sceptre,Sceptre,Rare,,Enchantment Caster Damage Modifier Effect and Only Red Sockets
2026-01-19T16:43:12.1969662+00:00,Pohx Keepers Restart (PL77970),Omen Wand,Omen Wand,Wand,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement
2026-01-19T16:44:20.3025384+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T16:44:20.3025873+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T16:44:20.3025928+00:00,Pohx Keepers Restart (PL77970),Replica Tulfall,Opal Wand,Wand,Unique,,
2026-01-19T16:44:20.3026036+00:00,Pohx Keepers Restart (PL77970),Replica Maloney's Mechanism,Ornate Quiver,Quiver,Unique,,
2026-01-19T16:44:20.3026081+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T16:45:45.5907559+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T16:45:45.5908210+00:00,Pohx Keepers Restart (PL77970),1x Exalted Orb,Exalted Orb,StackableCurrency,,1,
2026-01-19T16:45:45.5908273+00:00,Pohx Keepers Restart (PL77970),Battery Staff,Battery Staff,Staff,Rare,,
2026-01-19T16:45:45.5908564+00:00,Pohx Keepers Restart (PL77970),Devout Chainmail,Devout Chainmail,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-19T16:45:45.5908639+00:00,Pohx Keepers Restart (PL77970),18x Orb of Horizons,Orb of Horizons,StackableCurrency,,18,
2026-01-19T16:47:27.2669832+00:00,Pohx Keepers Restart (PL77970),Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Chaos Modifier Effect and No Green Sockets
2026-01-19T16:47:27.2670783+00:00,Pohx Keepers Restart (PL77970),20x Orb of Binding,Orb of Binding,StackableCurrency,,20,
2026-01-19T16:47:27.2670844+00:00,Pohx Keepers Restart (PL77970),Accumulator Wand,Accumulator Wand,Wand,Rare,,
2026-01-19T16:47:27.2670946+00:00,Pohx Keepers Restart (PL77970),Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-19T16:47:27.2670971+00:00,Pohx Keepers Restart (PL77970),Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Lightning Modifier Effect
2026-01-19T16:52:11.3590395+00:00,Pohx Keepers Restart (PL77970),Font of Thunder,Mirrored Spiked Shield,Shield,Unique,,
2026-01-19T16:52:11.3591199+00:00,Pohx Keepers Restart (PL77970),Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-19T16:52:11.3591244+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T16:52:11.3592132+00:00,Pohx Keepers Restart (PL77970),17x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,17,
2026-01-19T16:52:11.3592191+00:00,Pohx Keepers Restart (PL77970),Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-19T16:53:29.4339641+00:00,Pohx Keepers Restart (PL77970),Replica Mistwall,Lacquered Buckler,Shield,Unique,,
2026-01-19T16:53:29.4339956+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T16:53:29.4340067+00:00,Pohx Keepers Restart (PL77970),1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-19T16:53:29.4340173+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T16:53:29.4340201+00:00,Pohx Keepers Restart (PL77970),Opal Wand,Opal Wand,Wand,Rare,,Enchantment Lightning Modifier Effect and Attribute Modifier Effect
2026-01-19T16:54:39.8400092+00:00,Pohx Keepers Restart (PL77970),16x Chaos Orb,Chaos Orb,StackableCurrency,,16,
2026-01-19T16:54:39.8400292+00:00,Pohx Keepers Restart (PL77970),15x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,15,
2026-01-19T16:54:39.8400313+00:00,Pohx Keepers Restart (PL77970),Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-19T16:54:39.8400642+00:00,Pohx Keepers Restart (PL77970),Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-19T16:54:39.8400924+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T16:55:42.5603983+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T16:55:42.5604252+00:00,Pohx Keepers Restart (PL77970),Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-19T16:55:42.5604274+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T16:55:42.5604336+00:00,Pohx Keepers Restart (PL77970),Platinum Kris,Platinum Kris,Rune Dagger,Rare,,Enchantment Cold Modifier Effect and Speed Modifier Effect
2026-01-19T16:55:42.5604442+00:00,Pohx Keepers Restart (PL77970),Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-19T16:56:46.1231492+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T16:56:46.1231766+00:00,Pohx Keepers Restart (PL77970),Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-19T16:56:46.1231865+00:00,Pohx Keepers Restart (PL77970),16x Orb of Scouring,Orb of Scouring,StackableCurrency,,16,
2026-01-19T16:56:46.1231907+00:00,Pohx Keepers Restart (PL77970),Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-19T16:56:46.1231966+00:00,Pohx Keepers Restart (PL77970),Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-19T16:58:02.0247910+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T16:58:02.0248255+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T16:58:02.0248315+00:00,Pohx Keepers Restart (PL77970),Vaal Rapier,Vaal Rapier,Thrusting One Hand Sword,Rare,,Enchantment Lightning Modifier Effect and Critical Modifier Effect
2026-01-19T16:58:02.0248694+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T16:58:02.0248747+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T16:59:27.8319602+00:00,Pohx Keepers Restart (PL77970),Replica Powerlessness,Cobalt Jewel,Jewel,Unique,,
2026-01-19T16:59:27.8319856+00:00,Pohx Keepers Restart (PL77970),Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-19T16:59:27.8319884+00:00,Pohx Keepers Restart (PL77970),Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-19T16:59:27.8319940+00:00,Pohx Keepers Restart (PL77970),Replica Heatshiver,Leather Hood,Helmet,Unique,,
2026-01-19T16:59:27.8320030+00:00,Pohx Keepers Restart (PL77970),18x Chaos Orb,Chaos Orb,StackableCurrency,,18,
2026-01-19T17:01:53.5495785+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T17:01:53.5496200+00:00,Pohx Keepers Restart (PL77970),Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-19T17:01:53.5496228+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T17:01:53.5496301+00:00,Pohx Keepers Restart (PL77970),Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-19T17:01:53.5496343+00:00,Pohx Keepers Restart (PL77970),Replica Paradoxica,Vaal Rapier,Thrusting One Hand Sword,Unique,,
2026-01-19T17:02:31.5050750+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:02:31.5052118+00:00,Pohx Keepers Restart (PL77970),15x Instilling Orb,Instilling Orb,StackableCurrency,,15,
2026-01-19T17:02:31.5052198+00:00,Pohx Keepers Restart (PL77970),Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-19T17:02:31.5052243+00:00,Pohx Keepers Restart (PL77970),Sentinel Jacket,Sentinel Jacket,Body Armour,Rare,,Enchantment White Sockets
2026-01-19T17:02:31.5052630+00:00,Pohx Keepers Restart (PL77970),Pneumatic Dagger,Pneumatic Dagger,Dagger,Rare,,
2026-01-19T17:03:54.8845107+00:00,Pohx Keepers Restart (PL77970),Convoking Wand,Convoking Wand,Wand,Rare,,Enchantment Critical Modifier Effect and No Green Sockets
2026-01-19T17:03:54.8845761+00:00,Pohx Keepers Restart (PL77970),Vaal Claw,Vaal Claw,Claw,Rare,,Enchantment Physical Modifier Effect
2026-01-19T17:03:54.8845941+00:00,Pohx Keepers Restart (PL77970),Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-19T17:03:54.8845977+00:00,Pohx Keepers Restart (PL77970),Accumulator Wand,Accumulator Wand,Wand,Rare,,
2026-01-19T17:03:54.8846036+00:00,Pohx Keepers Restart (PL77970),Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-19T17:04:58.9366521+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:04:58.9366917+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:04:58.9366950+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T17:04:58.9367100+00:00,Pohx Keepers Restart (PL77970),1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-19T17:04:58.9367140+00:00,Pohx Keepers Restart (PL77970),15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-19T17:07:34.6907849+00:00,Pohx Keepers Restart (PL77970),16x Gemcutter's Prism,Gemcutter's Prism,StackableCurrency,,16,
2026-01-19T17:07:34.6908067+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:07:34.6908865+00:00,Pohx Keepers Restart (PL77970),17x Gemcutter's Prism,Gemcutter's Prism,StackableCurrency,,17,
2026-01-19T17:07:34.6908878+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T17:07:34.6908943+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T17:11:38.6359003+00:00,Pohx Keepers Restart (PL77970),18x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,18,
2026-01-19T17:11:38.6364372+00:00,Pohx Keepers Restart (PL77970),Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-19T17:11:38.6364665+00:00,Pohx Keepers Restart (PL77970),Demon's Horn,Demon's Horn,Wand,Rare,,Enchantment Physical Modifier Effect and Only Green Sockets
2026-01-19T17:11:38.6388311+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T17:11:38.6388396+00:00,Pohx Keepers Restart (PL77970),Conquest Chainmail,Conquest Chainmail,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-19T17:12:47.1862344+00:00,Pohx Keepers Restart (PL77970),Sharkskin Tunic,Sharkskin Tunic,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-19T17:12:47.1862767+00:00,Pohx Keepers Restart (PL77970),Replica Soul Tether,Cloth Belt,Belt,Unique,,
2026-01-19T17:12:47.1862790+00:00,Pohx Keepers Restart (PL77970),Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-19T17:12:47.1862854+00:00,Pohx Keepers Restart (PL77970),Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-19T17:12:47.1862876+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T17:15:11.8778389+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:15:11.8782311+00:00,Pohx Keepers Restart (PL77970),Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-19T17:15:11.8782347+00:00,Pohx Keepers Restart (PL77970),Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-19T17:15:11.8783986+00:00,Pohx Keepers Restart (PL77970),Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-19T17:15:11.8784010+00:00,Pohx Keepers Restart (PL77970),Replica Pillars of Arun,Dunes Map,Map,Unique,,
2026-01-19T17:16:39.6028548+00:00,Pohx Keepers Restart (PL77970),Devout Chainmail,Devout Chainmail,Body Armour,Rare,,Enchantment Defence Modifier Effect and No Blue Sockets
2026-01-19T17:16:39.6035924+00:00,Pohx Keepers Restart (PL77970),1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-19T17:16:39.6044680+00:00,Pohx Keepers Restart (PL77970),1x Exalted Orb,Exalted Orb,StackableCurrency,,1,
2026-01-19T17:16:39.6044777+00:00,Pohx Keepers Restart (PL77970),Eventuality Rod,Eventuality Rod,Warstaff,Rare,,
2026-01-19T17:16:39.6044960+00:00,Pohx Keepers Restart (PL77970),19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-19T17:17:40.4695037+00:00,Pohx Keepers Restart (PL77970),Gladiator Plate,Gladiator Plate,Body Armour,Rare,,Enchantment Additional Crafted Modifier
2026-01-19T17:17:40.4695391+00:00,Pohx Keepers Restart (PL77970),Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-19T17:17:40.4695413+00:00,Pohx Keepers Restart (PL77970),Hellion's Paw,Hellion's Paw,Claw,Rare,,Enchantment Attribute Modifier Effect and No Red Sockets
2026-01-19T17:17:40.4695498+00:00,Pohx Keepers Restart (PL77970),Replica Dreamfeather,Eternal Sword,One Hand Sword,Unique,,
2026-01-19T17:17:40.4695517+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:18:49.7384417+00:00,Pohx Keepers Restart (PL77970),Reaver Sword,Reaver Sword,Two Hand Sword,Rare,,Enchantment Physical Modifier Effect
2026-01-19T17:18:49.7385771+00:00,Pohx Keepers Restart (PL77970),19x Orb of Binding,Orb of Binding,StackableCurrency,,19,
2026-01-19T17:18:49.7385845+00:00,Pohx Keepers Restart (PL77970),Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-19T17:18:49.7385981+00:00,Pohx Keepers Restart (PL77970),Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-19T17:18:49.7386015+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:20:57.2405829+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T17:20:57.2406267+00:00,Pohx Keepers Restart (PL77970),Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-19T17:20:57.2406301+00:00,Pohx Keepers Restart (PL77970),Karui Maul,Karui Maul,Two Hand Mace,Rare,,Enchantment Ailment Modifier Effect and Attribute Requirement
2026-01-19T17:20:57.2406763+00:00,Pohx Keepers Restart (PL77970),Reaver Axe,Reaver Axe,One Hand Axe,Rare,,Enchantment Lightning Modifier Effect and Attribute Modifier Effect
2026-01-19T17:20:57.2406847+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:22:01.3725287+00:00,Pohx Keepers Restart (PL77970),Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-19T17:22:01.3725573+00:00,Pohx Keepers Restart (PL77970),Banishing Blade,Banishing Blade,Two Hand Sword,Rare,,
2026-01-19T17:22:01.3725677+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:22:01.3725730+00:00,Pohx Keepers Restart (PL77970),Ceremonial Axe,Ceremonial Axe,One Hand Axe,Rare,,Enchantment Speed Modifier Effect and White Sockets
2026-01-19T17:22:01.3725770+00:00,Pohx Keepers Restart (PL77970),Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-19T17:22:51.8012758+00:00,Pohx Keepers Restart (PL77970),Replica Fencoil,Gnarled Branch,Staff,Unique,,
2026-01-19T17:22:51.8013025+00:00,Pohx Keepers Restart (PL77970),Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-19T17:22:51.8013047+00:00,Pohx Keepers Restart (PL77970),Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-19T17:22:51.8013118+00:00,Pohx Keepers Restart (PL77970),Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-19T17:22:51.8013146+00:00,Pohx Keepers Restart (PL77970),Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-19T17:23:55.5463251+00:00,Pohx Keepers Restart (PL77970),Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-19T17:23:55.5463917+00:00,Pohx Keepers Restart (PL77970),Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-19T17:23:55.5463953+00:00,Pohx Keepers Restart (PL77970),Alternating Sceptre,Alternating Sceptre,Sceptre,Rare,,
2026-01-19T17:23:55.5464478+00:00,Pohx Keepers Restart (PL77970),Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-19T17:23:55.5464513+00:00,Pohx Keepers Restart (PL77970),Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-19T17:24:52.1467943+00:00,Pohx Keepers Restart (PL77970),Replica Volkuur's Guidance,Zealot Gloves,Gloves,Unique,,
2026-01-19T17:24:52.1468675+00:00,Pohx Keepers Restart (PL77970),Replica Cold Iron Point,Ezomyte Dagger,Rune Dagger,Unique,,
2026-01-19T17:24:52.1468734+00:00,Pohx Keepers Restart (PL77970),Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-19T17:24:52.1468790+00:00,Pohx Keepers Restart (PL77970),Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-19T17:24:52.1468895+00:00,Pohx Keepers Restart (PL77970),Replica Alpha's Howl,Sinner Tricorne,Helmet,Unique,,
2026-01-19T17:25:54.9501216+00:00,Pohx Keepers Restart (PL77970),Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-19T17:25:54.9501633+00:00,Pohx Keepers Restart (PL77970),Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-19T17:25:54.9501672+00:00,Pohx Keepers Restart (PL77970),Replica Kaom's Heart,Glorious Plate,Body Armour,Unique,,
2026-01-19T17:25:54.9501755+00:00,Pohx Keepers Restart (PL77970),Focused Amulet,Focused Amulet,Amulet,Rare,,
2026-01-19T17:25:54.9514267+00:00,Pohx Keepers Restart (PL77970),15x Orb of Binding,Orb of Binding,StackableCurrency,,15,
2026-01-19T17:27:59.7953890+00:00,Pohx Keepers Restart (PL77970),Opal Sceptre,Opal Sceptre,Sceptre,Rare,,Enchantment Cold Modifier Effect and Attribute Requirement Penalty
2026-01-19T17:27:59.7954544+00:00,Pohx Keepers Restart (PL77970),Replica Victario's Charity,Laminated Kite Shield,Shield,Unique,,
